,ID,PTS,FGM,FGA,FG3M,FG3A,FG3_PCT,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,FT_PCT,FG_PCT
5579,WAS2019-01-17,24.0,10.0,21.0,3.0,8.0,0.375,1.0,3.0,3.0,8.0,11.0,6.0,4.0,5.0,0.0,1.0,2.0,5.0,0.3333333333333333,0.4761904761904761
5580,BOS2019-01-18,26.0,9.0,16.0,3.0,4.0,0.75,5.0,8.0,1.0,15.0,16.0,4.0,6.0,1.0,3.0,0.0,4.0,7.0,0.625,0.5625
5581,BKN2019-01-18,31.0,11.0,23.0,5.0,14.0,0.3571428571428571,4.0,5.0,1.0,9.0,10.0,6.0,2.0,1.0,1.0,2.0,4.0,7.0,0.8,0.4782608695652174
5582,CLE2019-01-18,39.0,15.0,19.0,4.0,4.0,1.0,5.0,7.0,0.0,9.0,9.0,8.0,3.0,3.0,1.0,0.0,4.0,4.0,0.7142857142857143,0.7894736842105263
5583,DET2019-01-18,33.0,10.0,20.0,5.0,8.0,0.625,8.0,8.0,4.0,9.0,13.0,7.0,2.0,1.0,0.0,0.0,4.0,6.0,1.0,0.5
5584,GSW2019-01-18,31.0,9.0,19.0,4.0,8.0,0.5,9.0,12.0,2.0,9.0,11.0,6.0,1.0,2.0,2.0,2.0,7.0,11.0,0.75,0.4736842105263157
5585,LAC2019-01-18,22.0,8.0,23.0,0.0,6.0,0.0,6.0,7.0,4.0,8.0,12.0,2.0,3.0,0.0,2.0,2.0,11.0,7.0,0.8571428571428571,0.3478260869565217
5586,MEM2019-01-18,25.0,10.0,25.0,4.0,12.0,0.3333333333333333,1.0,2.0,0.0,6.0,6.0,9.0,1.0,5.0,0.0,3.0,7.0,4.0,0.5,0.4
5587,MIA2019-01-18,24.0,11.0,21.0,1.0,7.0,0.1428571428571428,1.0,2.0,1.0,6.0,7.0,6.0,2.0,1.0,0.0,0.0,6.0,4.0,0.5,0.5238095238095238
5588,MIN2019-01-18,23.0,8.0,18.0,0.0,8.0,0.0,7.0,10.0,3.0,6.0,9.0,2.0,4.0,3.0,2.0,0.0,7.0,8.0,0.7,0.4444444444444444
5589,NOP2019-01-18,26.0,10.0,22.0,3.0,6.0,0.5,3.0,3.0,4.0,9.0,13.0,5.0,3.0,0.0,2.0,0.0,6.0,3.0,1.0,0.4545454545454545
5590,ORL2019-01-18,20.0,8.0,21.0,1.0,3.0,0.3333333333333333,3.0,5.0,3.0,9.0,12.0,4.0,4.0,1.0,2.0,1.0,7.0,4.0,0.6,0.3809523809523809
5591,POR2019-01-18,24.0,8.0,22.0,2.0,7.0,0.2857142857142857,6.0,6.0,4.0,7.0,11.0,6.0,1.0,3.0,0.0,2.0,3.0,6.0,1.0,0.3636363636363636
5592,SAS2019-01-18,28.0,11.0,19.0,2.0,4.0,0.5,4.0,4.0,1.0,7.0,8.0,5.0,6.0,1.0,0.0,2.0,8.0,7.0,1.0,0.5789473684210527
5593,UTA2019-01-18,22.0,7.0,18.0,4.0,10.0,0.4,4.0,4.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,1.0,4.0,4.0,1.0,0.3888888888888889
5594,ATL2019-01-19,16.0,6.0,20.0,1.0,11.0,0.0909090909090909,3.0,4.0,2.0,4.0,6.0,4.0,5.0,2.0,0.0,2.0,6.0,7.0,0.75,0.3
5595,BOS2019-01-19,30.0,10.0,20.0,2.0,7.0,0.2857142857142857,8.0,8.0,6.0,9.0,15.0,3.0,5.0,3.0,2.0,0.0,7.0,6.0,1.0,0.5
5596,CHA2019-01-19,26.0,9.0,20.0,3.0,8.0,0.375,5.0,5.0,2.0,9.0,11.0,5.0,6.0,0.0,4.0,0.0,7.0,6.0,1.0,0.45
5597,CHI2019-01-19,27.0,11.0,20.0,3.0,6.0,0.5,2.0,3.0,2.0,1.0,3.0,6.0,4.0,2.0,0.0,0.0,5.0,5.0,0.6666666666666666,0.55
5598,CLE2019-01-19,26.0,7.0,19.0,2.0,6.0,0.3333333333333333,10.0,10.0,2.0,7.0,9.0,5.0,3.0,1.0,0.0,0.0,2.0,9.0,1.0,0.3684210526315789
5599,DAL2019-01-19,30.0,12.0,23.0,3.0,13.0,0.2307692307692307,3.0,3.0,4.0,3.0,7.0,6.0,3.0,2.0,2.0,0.0,5.0,7.0,1.0,0.5217391304347826
5600,DEN2019-01-19,23.0,10.0,21.0,1.0,6.0,0.1666666666666666,2.0,2.0,3.0,9.0,12.0,8.0,4.0,0.0,0.0,0.0,9.0,2.0,1.0,0.4761904761904761
5601,DET2019-01-19,19.0,6.0,19.0,2.0,9.0,0.2222222222222222,5.0,6.0,4.0,6.0,10.0,4.0,4.0,1.0,1.0,2.0,5.0,4.0,0.8333333333333334,0.3157894736842105
5602,HOU2019-01-19,38.0,12.0,22.0,8.0,15.0,0.5333333333333333,6.0,8.0,3.0,5.0,8.0,7.0,2.0,2.0,0.0,1.0,10.0,5.0,0.75,0.5454545454545454
5603,IND2019-01-19,27.0,10.0,16.0,2.0,4.0,0.5,5.0,6.0,1.0,7.0,8.0,7.0,5.0,2.0,0.0,2.0,7.0,5.0,0.8333333333333334,0.625
5604,LAL2019-01-19,34.0,7.0,18.0,3.0,12.0,0.25,17.0,17.0,2.0,8.0,10.0,4.0,3.0,0.0,1.0,0.0,5.0,10.0,1.0,0.3888888888888889
5605,MEM2019-01-19,28.0,11.0,26.0,4.0,8.0,0.5,2.0,2.0,7.0,9.0,16.0,9.0,5.0,3.0,0.0,4.0,1.0,4.0,1.0,0.4230769230769231
5606,MIA2019-01-19,34.0,13.0,14.0,7.0,8.0,0.875,1.0,2.0,0.0,7.0,7.0,11.0,6.0,1.0,0.0,0.0,5.0,5.0,0.5,0.9285714285714286
5607,MIL2019-01-19,31.0,13.0,21.0,3.0,5.0,0.6,2.0,3.0,2.0,9.0,11.0,5.0,3.0,2.0,0.0,1.0,4.0,5.0,0.6666666666666666,0.6190476190476191
5608,OKC2019-01-19,29.0,9.0,23.0,5.0,12.0,0.4166666666666667,6.0,7.0,4.0,5.0,9.0,5.0,3.0,2.0,0.0,0.0,9.0,7.0,0.8571428571428571,0.391304347826087
5609,ORL2019-01-19,26.0,11.0,22.0,3.0,9.0,0.3333333333333333,1.0,3.0,1.0,5.0,6.0,6.0,2.0,2.0,1.0,0.0,5.0,4.0,0.3333333333333333,0.5
5610,PHI2019-01-19,36.0,11.0,16.0,2.0,6.0,0.3333333333333333,12.0,17.0,1.0,9.0,10.0,8.0,3.0,2.0,0.0,0.0,7.0,9.0,0.7058823529411765,0.6875
5611,PHX2019-01-19,29.0,8.0,22.0,3.0,12.0,0.25,10.0,12.0,3.0,6.0,9.0,6.0,1.0,2.0,0.0,4.0,6.0,7.0,0.8333333333333334,0.3636363636363636
5612,SAC2019-01-19,29.0,11.0,23.0,5.0,6.0,0.8333333333333334,2.0,3.0,5.0,7.0,12.0,8.0,2.0,0.0,2.0,1.0,4.0,5.0,0.6666666666666666,0.4782608695652174
5613,TOR2019-01-19,19.0,8.0,19.0,3.0,8.0,0.375,0.0,0.0,0.0,7.0,7.0,5.0,5.0,4.0,4.0,0.0,4.0,1.0,,0.4210526315789473
5614,CHA2019-01-20,24.0,9.0,23.0,3.0,10.0,0.3,3.0,6.0,3.0,7.0,10.0,6.0,4.0,1.0,0.0,3.0,4.0,5.0,0.5,0.391304347826087
5615,IND2019-01-20,37.0,14.0,26.0,4.0,5.0,0.8,5.0,5.0,3.0,9.0,12.0,11.0,3.0,3.0,3.0,0.0,5.0,4.0,1.0,0.5384615384615384
5616,LAC2019-01-20,23.0,9.0,21.0,2.0,4.0,0.5,3.0,4.0,2.0,8.0,10.0,2.0,2.0,5.0,1.0,2.0,4.0,6.0,0.75,0.4285714285714285
5617,MIN2019-01-20,25.0,10.0,23.0,3.0,7.0,0.4285714285714285,2.0,6.0,4.0,9.0,13.0,5.0,2.0,2.0,1.0,2.0,7.0,6.0,0.3333333333333333,0.4347826086956521
5618,PHX2019-01-20,18.0,6.0,17.0,1.0,6.0,0.1666666666666666,5.0,7.0,3.0,5.0,8.0,2.0,4.0,2.0,2.0,1.0,6.0,7.0,0.7142857142857143,0.3529411764705882
5619,SAS2019-01-20,22.0,10.0,23.0,1.0,3.0,0.3333333333333333,1.0,2.0,6.0,10.0,16.0,3.0,6.0,2.0,2.0,1.0,6.0,4.0,0.5,0.4347826086956521
5620,ATL2019-01-21,25.0,10.0,22.0,1.0,8.0,0.125,4.0,7.0,4.0,10.0,14.0,5.0,3.0,0.0,0.0,2.0,7.0,6.0,0.5714285714285714,0.4545454545454545
5621,BOS2019-01-21,20.0,8.0,20.0,2.0,7.0,0.2857142857142857,2.0,2.0,0.0,8.0,8.0,3.0,4.0,2.0,1.0,1.0,7.0,5.0,1.0,0.4
5622,BKN2019-01-21,30.0,12.0,22.0,2.0,8.0,0.25,4.0,4.0,2.0,14.0,16.0,7.0,6.0,4.0,3.0,1.0,5.0,3.0,1.0,0.5454545454545454
5623,CHI2019-01-21,28.0,8.0,16.0,3.0,8.0,0.375,9.0,12.0,2.0,10.0,12.0,6.0,3.0,2.0,0.0,1.0,7.0,9.0,0.75,0.5
5624,CLE2019-01-21,21.0,8.0,25.0,0.0,9.0,0.0,5.0,7.0,7.0,7.0,14.0,3.0,3.0,2.0,1.0,0.0,9.0,7.0,0.7142857142857143,0.32
5625,DAL2019-01-21,22.0,8.0,27.0,2.0,11.0,0.1818181818181818,4.0,9.0,6.0,9.0,15.0,6.0,2.0,1.0,1.0,3.0,7.0,8.0,0.4444444444444444,0.2962962962962963
5626,DET2019-01-21,23.0,8.0,14.0,3.0,8.0,0.375,4.0,5.0,1.0,10.0,11.0,5.0,6.0,0.0,0.0,0.0,4.0,5.0,0.8,0.5714285714285714
5627,GSW2019-01-21,20.0,9.0,28.0,1.0,6.0,0.1666666666666666,1.0,1.0,5.0,9.0,14.0,6.0,3.0,1.0,0.0,2.0,10.0,2.0,1.0,0.3214285714285714
5628,HOU2019-01-21,30.0,9.0,20.0,3.0,10.0,0.3,9.0,9.0,1.0,11.0,12.0,5.0,3.0,2.0,3.0,2.0,3.0,8.0,1.0,0.45
5629,LAL2019-01-21,31.0,11.0,17.0,2.0,5.0,0.4,7.0,16.0,1.0,12.0,13.0,7.0,2.0,0.0,2.0,0.0,2.0,10.0,0.4375,0.6470588235294118
5630,MEM2019-01-21,17.0,7.0,24.0,1.0,10.0,0.1,2.0,5.0,4.0,9.0,13.0,5.0,2.0,2.0,0.0,2.0,5.0,5.0,0.4,0.2916666666666667
5631,MIA2019-01-21,31.0,9.0,20.0,2.0,9.0,0.2222222222222222,11.0,12.0,1.0,11.0,12.0,5.0,3.0,3.0,1.0,1.0,5.0,7.0,0.9166666666666666,0.45
5632,MIL2019-01-21,24.0,7.0,17.0,2.0,7.0,0.2857142857142857,8.0,8.0,1.0,13.0,14.0,4.0,4.0,2.0,3.0,1.0,8.0,7.0,1.0,0.4117647058823529
5633,NOP2019-01-21,23.0,8.0,17.0,4.0,8.0,0.5,3.0,8.0,1.0,13.0,14.0,6.0,3.0,2.0,2.0,0.0,5.0,5.0,0.375,0.4705882352941176
5634,NYK2019-01-21,27.0,8.0,18.0,1.0,5.0,0.2,10.0,14.0,3.0,9.0,12.0,5.0,5.0,5.0,1.0,0.0,4.0,10.0,0.7142857142857143,0.4444444444444444
5635,OKC2019-01-21,24.0,9.0,20.0,3.0,6.0,0.5,3.0,4.0,3.0,10.0,13.0,7.0,9.0,4.0,0.0,1.0,10.0,4.0,0.75,0.45
5636,ORL2019-01-21,31.0,10.0,24.0,4.0,8.0,0.5,7.0,8.0,4.0,10.0,14.0,6.0,1.0,1.0,2.0,0.0,6.0,7.0,0.875,0.4166666666666667
5637,PHI2019-01-21,27.0,10.0,25.0,4.0,10.0,0.4,3.0,4.0,3.0,10.0,13.0,6.0,2.0,2.0,2.0,3.0,8.0,3.0,0.75,0.4
5638,POR2019-01-21,26.0,10.0,23.0,5.0,8.0,0.625,1.0,2.0,3.0,13.0,16.0,7.0,3.0,1.0,0.0,3.0,6.0,2.0,0.5,0.4347826086956521
5639,SAC2019-01-21,9.0,4.0,24.0,1.0,7.0,0.1428571428571428,0.0,0.0,5.0,7.0,12.0,2.0,6.0,2.0,1.0,3.0,3.0,5.0,,0.1666666666666666
5640,UTA2019-01-21,25.0,7.0,25.0,1.0,10.0,0.1,10.0,11.0,4.0,10.0,14.0,2.0,1.0,2.0,3.0,0.0,2.0,6.0,0.9090909090909092,0.28
5641,WAS2019-01-21,20.0,7.0,20.0,3.0,8.0,0.375,3.0,6.0,3.0,4.0,7.0,5.0,3.0,3.0,0.0,0.0,5.0,4.0,0.5,0.35
5642,DAL2019-01-22,28.0,9.0,17.0,4.0,8.0,0.5,6.0,7.0,0.0,10.0,10.0,7.0,4.0,1.0,2.0,0.0,4.0,5.0,0.8571428571428571,0.5294117647058824
5643,LAC2019-01-22,25.0,8.0,24.0,4.0,9.0,0.4444444444444444,5.0,6.0,3.0,6.0,9.0,4.0,2.0,2.0,0.0,2.0,5.0,4.0,0.8333333333333334,0.3333333333333333
5644,MIN2019-01-22,25.0,10.0,23.0,4.0,10.0,0.4,1.0,2.0,4.0,14.0,18.0,6.0,5.0,1.0,0.0,2.0,6.0,1.0,0.5,0.4347826086956521
5645,OKC2019-01-22,30.0,8.0,17.0,1.0,5.0,0.2,13.0,14.0,2.0,5.0,7.0,3.0,3.0,5.0,0.0,0.0,6.0,9.0,0.9285714285714286,0.4705882352941176
5646,PHX2019-01-22,20.0,7.0,23.0,2.0,12.0,0.1666666666666666,4.0,8.0,3.0,5.0,8.0,4.0,1.0,1.0,2.0,0.0,1.0,6.0,0.5,0.3043478260869565
5647,POR2019-01-22,27.0,11.0,25.0,2.0,9.0,0.2222222222222222,3.0,3.0,6.0,7.0,13.0,3.0,6.0,1.0,0.0,0.0,9.0,6.0,1.0,0.44
5648,SAC2019-01-22,27.0,9.0,20.0,0.0,6.0,0.0,9.0,13.0,3.0,8.0,11.0,5.0,4.0,2.0,1.0,1.0,8.0,8.0,0.6923076923076923,0.45
5649,TOR2019-01-22,32.0,9.0,21.0,5.0,9.0,0.5555555555555556,9.0,13.0,2.0,6.0,8.0,6.0,4.0,1.0,1.0,1.0,8.0,8.0,0.6923076923076923,0.4285714285714285
5650,ATL2019-01-23,23.0,7.0,18.0,3.0,12.0,0.25,6.0,7.0,4.0,8.0,12.0,6.0,5.0,4.0,0.0,1.0,2.0,6.0,0.8571428571428571,0.3888888888888889
5651,BOS2019-01-23,31.0,11.0,22.0,2.0,4.0,0.5,7.0,8.0,5.0,10.0,15.0,4.0,5.0,3.0,1.0,1.0,5.0,6.0,0.875,0.5
5652,BKN2019-01-23,25.0,9.0,19.0,3.0,7.0,0.4285714285714285,4.0,6.0,2.0,6.0,8.0,4.0,6.0,2.0,1.0,3.0,5.0,7.0,0.6666666666666666,0.4736842105263157
5653,CHA2019-01-23,32.0,11.0,19.0,3.0,6.0,0.5,7.0,9.0,1.0,6.0,7.0,4.0,2.0,2.0,0.0,1.0,8.0,7.0,0.7777777777777778,0.5789473684210527
5654,CHI2019-01-23,18.0,8.0,18.0,2.0,8.0,0.25,0.0,1.0,2.0,7.0,9.0,6.0,5.0,1.0,1.0,0.0,6.0,2.0,0.0,0.4444444444444444
5655,CLE2019-01-23,23.0,8.0,22.0,3.0,6.0,0.5,4.0,6.0,5.0,6.0,11.0,6.0,5.0,2.0,1.0,1.0,6.0,5.0,0.6666666666666666,0.3636363636363636
5656,DEN2019-01-23,28.0,9.0,27.0,3.0,8.0,0.375,7.0,8.0,5.0,15.0,20.0,4.0,2.0,2.0,5.0,2.0,11.0,7.0,0.875,0.3333333333333333
5657,DET2019-01-23,19.0,7.0,23.0,3.0,11.0,0.2727272727272727,2.0,4.0,3.0,9.0,12.0,5.0,2.0,1.0,0.0,1.0,5.0,5.0,0.5,0.3043478260869565
5658,HOU2019-01-23,26.0,7.0,23.0,2.0,13.0,0.1538461538461538,10.0,10.0,2.0,7.0,9.0,2.0,4.0,5.0,4.0,3.0,8.0,6.0,1.0,0.3043478260869565
5659,IND2019-01-23,26.0,8.0,20.0,2.0,7.0,0.2857142857142857,8.0,9.0,3.0,5.0,8.0,5.0,2.0,0.0,1.0,1.0,5.0,9.0,0.8888888888888888,0.4
5660,LAC2019-01-23,34.0,12.0,16.0,0.0,3.0,0.0,10.0,14.0,1.0,9.0,10.0,6.0,0.0,1.0,0.0,0.0,7.0,8.0,0.7142857142857143,0.75
5661,MEM2019-01-23,31.0,9.0,15.0,1.0,4.0,0.25,12.0,13.0,0.0,8.0,8.0,4.0,3.0,2.0,1.0,0.0,7.0,8.0,0.9230769230769232,0.6
5662,MIA2019-01-23,27.0,9.0,22.0,2.0,7.0,0.2857142857142857,7.0,10.0,5.0,3.0,8.0,3.0,2.0,0.0,0.0,0.0,8.0,7.0,0.7,0.4090909090909091
5663,NOP2019-01-23,24.0,10.0,19.0,3.0,9.0,0.3333333333333333,1.0,4.0,0.0,10.0,10.0,6.0,3.0,1.0,1.0,0.0,5.0,5.0,0.25,0.5263157894736842
5664,NYK2019-01-23,32.0,10.0,19.0,2.0,6.0,0.3333333333333333,10.0,11.0,3.0,13.0,16.0,2.0,7.0,2.0,3.0,4.0,6.0,8.0,0.9090909090909092,0.5263157894736842
5665,ORL2019-01-23,24.0,8.0,22.0,2.0,6.0,0.3333333333333333,6.0,6.0,5.0,8.0,13.0,3.0,7.0,3.0,3.0,1.0,7.0,5.0,1.0,0.3636363636363636
5666,PHI2019-01-23,26.0,9.0,22.0,4.0,9.0,0.4444444444444444,4.0,6.0,3.0,8.0,11.0,7.0,2.0,2.0,3.0,1.0,2.0,5.0,0.6666666666666666,0.4090909090909091
5667,SAS2019-01-23,24.0,9.0,18.0,3.0,7.0,0.4285714285714285,3.0,4.0,1.0,10.0,11.0,5.0,3.0,1.0,1.0,3.0,5.0,2.0,0.75,0.5
5668,TOR2019-01-23,31.0,13.0,26.0,4.0,12.0,0.3333333333333333,1.0,1.0,4.0,8.0,12.0,10.0,1.0,1.0,1.0,1.0,9.0,5.0,1.0,0.5
5669,UTA2019-01-23,26.0,6.0,23.0,3.0,11.0,0.2727272727272727,11.0,15.0,4.0,10.0,14.0,3.0,2.0,0.0,2.0,5.0,7.0,11.0,0.7333333333333333,0.2608695652173913
5670,GSW2019-01-24,22.0,9.0,19.0,1.0,4.0,0.25,3.0,3.0,1.0,9.0,10.0,4.0,7.0,3.0,0.0,2.0,6.0,7.0,1.0,0.4736842105263157
5671,LAL2019-01-24,23.0,10.0,17.0,2.0,6.0,0.3333333333333333,1.0,1.0,0.0,3.0,3.0,7.0,4.0,1.0,0.0,0.0,7.0,4.0,1.0,0.5882352941176471
5672,MIN2019-01-24,36.0,13.0,22.0,3.0,7.0,0.4285714285714285,7.0,9.0,6.0,6.0,12.0,5.0,2.0,1.0,0.0,0.0,4.0,7.0,0.7777777777777778,0.5909090909090909
5673,NOP2019-01-24,34.0,14.0,27.0,4.0,11.0,0.3636363636363636,2.0,4.0,1.0,11.0,12.0,9.0,0.0,4.0,3.0,1.0,5.0,3.0,0.5,0.5185185185185185
5674,OKC2019-01-24,24.0,10.0,24.0,2.0,3.0,0.6666666666666666,2.0,8.0,4.0,12.0,16.0,4.0,6.0,0.0,1.0,3.0,3.0,5.0,0.25,0.4166666666666667
5675,PHX2019-01-24,30.0,9.0,21.0,5.0,11.0,0.4545454545454545,7.0,11.0,2.0,10.0,12.0,6.0,4.0,2.0,1.0,3.0,4.0,9.0,0.6363636363636364,0.4285714285714285
5676,POR2019-01-24,32.0,13.0,25.0,5.0,10.0,0.5,1.0,1.0,2.0,11.0,13.0,7.0,4.0,3.0,3.0,1.0,9.0,4.0,1.0,0.52
5677,WAS2019-01-24,26.0,11.0,22.0,3.0,9.0,0.3333333333333333,1.0,3.0,3.0,8.0,11.0,7.0,6.0,5.0,2.0,0.0,7.0,6.0,0.3333333333333333,0.5
5678,BKN2019-01-25,22.0,7.0,19.0,2.0,5.0,0.4,6.0,13.0,5.0,10.0,15.0,5.0,6.0,2.0,1.0,4.0,6.0,8.0,0.4615384615384615,0.3684210526315789
5679,CHA2019-01-25,12.0,5.0,27.0,0.0,11.0,0.0,2.0,7.0,6.0,6.0,12.0,3.0,1.0,1.0,0.0,4.0,4.0,3.0,0.2857142857142857,0.1851851851851851
5680,CHI2019-01-25,19.0,7.0,23.0,2.0,12.0,0.1666666666666666,3.0,3.0,2.0,11.0,13.0,2.0,5.0,2.0,0.0,1.0,7.0,5.0,1.0,0.3043478260869565
5681,CLE2019-01-25,24.0,9.0,25.0,4.0,14.0,0.2857142857142857,2.0,5.0,2.0,5.0,7.0,8.0,1.0,4.0,0.0,0.0,7.0,8.0,0.4,0.36
5682,DAL2019-01-25,18.0,6.0,18.0,2.0,9.0,0.2222222222222222,4.0,6.0,2.0,9.0,11.0,3.0,4.0,3.0,3.0,0.0,7.0,7.0,0.6666666666666666,0.3333333333333333
5683,DEN2019-01-25,34.0,14.0,24.0,4.0,8.0,0.5,2.0,5.0,4.0,13.0,17.0,8.0,3.0,2.0,0.0,1.0,4.0,5.0,0.4,0.5833333333333334
5684,DET2019-01-25,16.0,4.0,17.0,1.0,8.0,0.125,7.0,10.0,5.0,8.0,13.0,2.0,6.0,2.0,0.0,3.0,7.0,7.0,0.7,0.2352941176470588
5685,HOU2019-01-25,25.0,5.0,17.0,1.0,13.0,0.0769230769230769,14.0,18.0,4.0,4.0,8.0,1.0,6.0,5.0,3.0,0.0,5.0,12.0,0.7777777777777778,0.2941176470588235
5686,LAC2019-01-25,26.0,9.0,20.0,3.0,7.0,0.4285714285714285,5.0,7.0,1.0,11.0,12.0,7.0,4.0,0.0,1.0,0.0,5.0,7.0,0.7142857142857143,0.45
5687,MEM2019-01-25,25.0,9.0,16.0,0.0,2.0,0.0,7.0,8.0,2.0,7.0,9.0,3.0,5.0,3.0,2.0,0.0,8.0,7.0,0.875,0.5625
5688,MIA2019-01-25,20.0,6.0,14.0,0.0,2.0,0.0,8.0,10.0,3.0,12.0,15.0,1.0,8.0,0.0,0.0,0.0,8.0,7.0,0.8,0.4285714285714285
5689,MIL2019-01-25,32.0,12.0,21.0,2.0,5.0,0.4,6.0,6.0,2.0,16.0,18.0,6.0,3.0,1.0,4.0,0.0,3.0,4.0,1.0,0.5714285714285714
5690,MIN2019-01-25,33.0,14.0,32.0,3.0,12.0,0.25,2.0,3.0,6.0,14.0,20.0,5.0,1.0,2.0,5.0,4.0,5.0,3.0,0.6666666666666666,0.4375
5691,NYK2019-01-25,17.0,7.0,18.0,1.0,7.0,0.1428571428571428,2.0,6.0,1.0,8.0,9.0,5.0,2.0,3.0,4.0,1.0,8.0,6.0,0.3333333333333333,0.3888888888888889
5692,ORL2019-01-25,22.0,10.0,22.0,2.0,7.0,0.2857142857142857,0.0,2.0,6.0,9.0,15.0,7.0,5.0,1.0,2.0,0.0,4.0,3.0,0.0,0.4545454545454545
5693,PHX2019-01-25,14.0,6.0,21.0,0.0,9.0,0.0,2.0,3.0,1.0,8.0,9.0,4.0,3.0,0.0,1.0,0.0,5.0,4.0,0.6666666666666666,0.2857142857142857
5694,SAC2019-01-25,22.0,8.0,23.0,2.0,6.0,0.3333333333333333,4.0,6.0,7.0,5.0,12.0,3.0,5.0,4.0,0.0,2.0,7.0,8.0,0.6666666666666666,0.3478260869565217
5695,TOR2019-01-25,30.0,11.0,25.0,6.0,14.0,0.4285714285714285,2.0,2.0,8.0,11.0,19.0,6.0,11.0,2.0,0.0,3.0,12.0,5.0,1.0,0.44
5696,UTA2019-01-25,16.0,5.0,27.0,1.0,11.0,0.0909090909090909,5.0,6.0,7.0,8.0,15.0,2.0,2.0,1.0,4.0,5.0,3.0,5.0,0.8333333333333334,0.1851851851851851
5697,WAS2019-01-25,20.0,7.0,17.0,2.0,5.0,0.4,4.0,4.0,1.0,7.0,8.0,3.0,5.0,2.0,0.0,2.0,3.0,4.0,1.0,0.4117647058823529
5698,ATL2019-01-26,21.0,7.0,23.0,3.0,10.0,0.3,4.0,6.0,4.0,6.0,10.0,4.0,3.0,2.0,1.0,4.0,6.0,6.0,0.6666666666666666,0.3043478260869565
5699,BOS2019-01-26,27.0,11.0,25.0,3.0,10.0,0.3,2.0,2.0,4.0,10.0,14.0,4.0,6.0,1.0,1.0,1.0,9.0,4.0,1.0,0.44
5700,DEN2019-01-26,19.0,9.0,24.0,1.0,4.0,0.25,0.0,0.0,3.0,10.0,13.0,4.0,3.0,1.0,3.0,1.0,3.0,2.0,,0.375
5701,GSW2019-01-26,25.0,5.0,17.0,1.0,5.0,0.2,14.0,16.0,3.0,9.0,12.0,3.0,4.0,5.0,1.0,1.0,4.0,9.0,0.875,0.2941176470588235
5702,IND2019-01-26,34.0,7.0,15.0,5.0,8.0,0.625,15.0,17.0,2.0,9.0,11.0,5.0,5.0,2.0,0.0,1.0,8.0,10.0,0.8823529411764706,0.4666666666666667
5703,MEM2019-01-26,28.0,9.0,20.0,4.0,9.0,0.4444444444444444,6.0,11.0,2.0,5.0,7.0,5.0,2.0,3.0,1.0,0.0,10.0,8.0,0.5454545454545454,0.45
5704,NOP2019-01-26,29.0,13.0,27.0,1.0,8.0,0.125,2.0,3.0,4.0,8.0,12.0,8.0,2.0,3.0,2.0,0.0,5.0,4.0,0.6666666666666666,0.4814814814814814
5705,PHI2019-01-26,14.0,5.0,22.0,0.0,7.0,0.0,4.0,5.0,5.0,11.0,16.0,3.0,4.0,1.0,1.0,3.0,2.0,3.0,0.8,0.2272727272727272
5706,POR2019-01-26,27.0,9.0,21.0,3.0,10.0,0.3,6.0,6.0,4.0,11.0,15.0,7.0,6.0,2.0,4.0,1.0,6.0,6.0,1.0,0.4285714285714285
5707,SAS2019-01-26,30.0,10.0,21.0,3.0,6.0,0.5,7.0,8.0,1.0,11.0,12.0,8.0,4.0,1.0,0.0,2.0,4.0,5.0,0.875,0.4761904761904761
5708,CHI2019-01-27,22.0,9.0,22.0,1.0,6.0,0.1666666666666666,3.0,3.0,3.0,7.0,10.0,4.0,3.0,2.0,2.0,1.0,4.0,3.0,1.0,0.4090909090909091
5709,CLE2019-01-27,25.0,10.0,22.0,3.0,8.0,0.375,2.0,2.0,4.0,9.0,13.0,5.0,3.0,1.0,1.0,2.0,3.0,4.0,1.0,0.4545454545454545
5710,DAL2019-01-27,32.0,13.0,23.0,3.0,8.0,0.375,3.0,5.0,1.0,7.0,8.0,8.0,2.0,0.0,1.0,0.0,9.0,5.0,0.6,0.5652173913043478
5711,HOU2019-01-27,29.0,10.0,21.0,4.0,13.0,0.3076923076923077,5.0,6.0,1.0,9.0,10.0,5.0,1.0,4.0,2.0,0.0,3.0,5.0,0.8333333333333334,0.4761904761904761
5712,LAC2019-01-27,35.0,11.0,20.0,3.0,6.0,0.5,10.0,11.0,6.0,3.0,9.0,9.0,4.0,0.0,0.0,2.0,9.0,10.0,0.9090909090909092,0.55
5713,LAL2019-01-27,26.0,9.0,20.0,5.0,10.0,0.5,3.0,4.0,2.0,8.0,10.0,7.0,4.0,1.0,4.0,2.0,8.0,5.0,0.75,0.45
5714,MIA2019-01-27,25.0,8.0,20.0,3.0,6.0,0.5,6.0,6.0,2.0,10.0,12.0,7.0,6.0,2.0,2.0,0.0,6.0,6.0,1.0,0.4
5715,MIL2019-01-27,33.0,13.0,27.0,3.0,9.0,0.3333333333333333,4.0,6.0,3.0,10.0,13.0,6.0,1.0,0.0,0.0,2.0,10.0,6.0,0.6666666666666666,0.4814814814814814
5716,MIN2019-01-27,26.0,9.0,20.0,4.0,11.0,0.3636363636363636,4.0,4.0,2.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,3.0,4.0,1.0,0.45
